id,api_id,duration,lap_id,local_timestamp,number,session_entry_id
6546,pitstop_dOTh6zcL,00:00:18.657,452148,15:45:48,1,37830
6547,pitstop_72KmMCcr,00:00:24.173,452205,15:51:05,1,37834
6548,pitstop_oXPPcu8g,00:00:21.711,452228,16:23:00,2,37834
6549,pitstop_rMv8W6Tu,00:00:21.48,452283,15:47:53,1,37839
6550,pitstop_Bodmbo14,00:00:23.111,452370,16:07:21,1,37843
6551,pitstop_Auy5uhA3,00:00:24.471,452418,15:32:53,1,37847
6552,pitstop_ePELQZbp,00:00:21.829,452442,16:06:22,2,37847
6553,pitstop_cGUPHuX0,00:00:21.364,452521,16:14:45,1,37851
6554,pitstop_nilPUih1,00:00:21.337,452564,15:34:11,1,37854
6555,pitstop_80AzjRzH,00:00:21.684,452654,15:58:19,1,37858
6556,pitstop_h7IGdcUf,00:00:25.126,452726,15:57:05,1,37862
6557,pitstop_qc49Htb3,00:00:21.795,452806,16:08:27,1,37866
6558,pitstop_DSHOUKBF,00:00:21.914,452863,15:48:47,1,37869
6559,pitstop_yvgIuf7L,00:00:21.733,452939,15:54:26,1,37873
6560,pitstop_RpR5ka8g,00:00:21.831,453006,15:47:26,1,37877
6561,pitstop_IDbdrgdQ,00:00:21.966,453077,15:46:04,1,37881
6562,pitstop_uUoohtzV,00:00:22.65,453104,16:24:45,2,37881
6563,pitstop_ccNIb9XJ,00:00:22.258,453164,16:08:53,1,37884
6564,pitstop_aZqDRalB,00:00:22.561,453217,15:44:52,1,37886
6565,pitstop_22gjRq26,00:00:22.64,453271,15:22:06,1,37888
6566,pitstop_E1zo2dAz,00:00:21.509,453366,15:57:50,1,37891
6567,pitstop_jHBFvJ2k,00:00:21.291,453451,16:20:54,1,37893
6568,pitstop_slqYsse8,00:00:21.732,453513,16:09:54,1,37895
6569,pitstop_24KzI0WW,00:00:19.582,453533,15:15:59,1,37903
6570,pitstop_IpqZX0VV,00:00:22.253,453554,15:57:33,2,37903
6571,pitstop_FoBftsEZ,00:00:19.372,453580,15:16:01,1,37907
6572,pitstop_REG36NOy,00:00:22.375,453600,15:55:48,2,37907
6573,pitstop_r9bDyaZp,00:00:19.942,453627,15:16:04,1,37911
6574,pitstop_C3EOtkxg,00:00:22.341,453652,16:05:08,2,37911
6575,pitstop_RcWE7ZmM,00:00:20.349,453674,15:16:19,1,37915
6576,pitstop_dN2Rfpbv,00:00:30.519,453675,15:19:21,2,37915
6577,pitstop_5q9nAj13,00:00:22.399,453702,16:11:03,3,37915
6578,pitstop_9N5CwEVy,00:00:19.667,453720,15:16:02,1,37918
6579,pitstop_NeJ2FpNu,00:00:23.157,453744,16:03:39,2,37918
6580,pitstop_nQKd3yVO,00:00:19.582,453767,15:16:03,1,37922
6581,pitstop_LmAczXri,00:00:23.225,453790,16:01:54,2,37922
6582,pitstop_hdOK3iHY,00:00:20.28,453814,15:16:05,1,37926
6583,pitstop_lX82NrgU,00:00:23.248,453836,16:00:10,2,37926
6584,pitstop_2FcntPJi,00:00:20.021,453861,15:16:07,1,37930
6585,pitstop_765OH8V6,00:00:24.304,453886,16:05:49,2,37930
6586,pitstop_VxIO17Vl,00:00:20.136,453908,15:16:09,1,37934
6587,pitstop_C1hG8izs,00:00:22.953,453932,16:04:03,2,37934
6588,pitstop_xrqThUkY,00:00:19.711,453954,15:16:11,1,37937
6589,pitstop_PUT5pCMN,00:00:22.558,453979,16:05:55,2,37937
6590,pitstop_ZkPqqWGd,00:00:18.509,453999,15:16:18,1,37940
6591,pitstop_lvQAknzL,00:00:23.857,454020,15:58:45,2,37940
6592,pitstop_FrQJvQ9o,00:00:19.791,454043,15:16:12,1,37942
6593,pitstop_kGxKp8h3,00:00:22.339,454066,16:02:22,2,37942
6594,pitstop_MLPbfpKb,00:00:19.732,454087,15:16:13,1,37944
6595,pitstop_rYtEVuA9,00:00:22.901,454109,16:00:34,2,37944
6596,pitstop_0YLfKKUq,00:00:18.084,454131,15:16:16,1,37946
6597,pitstop_IlDlEFCn,00:00:29.316,454161,16:15:29,2,37946
6598,pitstop_wbulReqX,00:00:19.847,454176,15:16:21,1,37949
6599,pitstop_IQPC8Jnm,00:00:22.706,454177,15:19:22,2,37949
6600,pitstop_FYujyoRH,00:00:23.389,454203,16:10:09,3,37949
6601,pitstop_ibA4AWIa,00:00:26.367,454251,15:16:57,1,37955
6602,pitstop_nGp1eKS2,00:00:35.451,454257,15:30:50,2,37955
6603,pitstop_YAyofr4M,00:00:23.728,454293,15:55:00,1,37966
6604,pitstop_Di7jmnqP,00:00:23.862,454341,15:43:45,1,37970
6605,pitstop_rBEVcTYM,00:00:23.763,454413,16:06:30,1,37974
6606,pitstop_jm78XjLX,00:00:32.219,454434,15:15:36,1,37978
6607,pitstop_Ossoz70M,00:00:24.301,454462,15:56:58,2,37978
6608,pitstop_pVbNrygQ,00:00:24.003,454515,15:52:26,1,37982
6609,pitstop_0Gh9651c,00:00:24.827,454583,16:09:51,1,37986
6610,pitstop_oc9VGzpn,00:00:25.655,454640,16:11:20,1,37990
6611,pitstop_oo87r9gi,00:00:25.774,454694,16:11:32,1,37992
6612,pitstop_yt6kSDP7,00:00:26.44,454746,16:05:54,1,37996
6613,pitstop_sZeuGOHf,00:00:25.245,454803,16:08:49,1,38000
6614,pitstop_F7p1f2GY,00:00:24.084,454854,16:04:46,1,38003
6615,pitstop_1uvRbQPm,00:00:24.094,454897,15:50:24,1,38005
6616,pitstop_CkQ6qv9s,00:00:25.234,454927,15:15:34,1,38007
6617,pitstop_BhHW65HM,00:00:24.456,454967,16:14:52,2,38007
6618,pitstop_ibxu38B5,00:00:27.792,455013,16:04:44,1,38009
6619,pitstop_liIIxQ0B,00:00:29.992,455035,15:15:50,1,38013
6620,pitstop_jTfmOHjE,00:00:25.575,455076,16:16:25,2,38013
6621,pitstop_1QuoduIh,00:00:38.563,455091,15:21:22,1,38015
6622,pitstop_SUwBNn0E,00:00:24.805,455142,15:15:35,1,38018
6623,pitstop_C5J1lIDs,00:00:24.779,455203,15:48:27,1,38025
6624,pitstop_v4VtX9lc,00:00:28.946,455251,20:43:42,1,38029
6625,pitstop_yBYwA51L,00:00:29.681,455317,20:47:19,1,38033
6626,pitstop_vtjvKHXH,00:00:28.722,455378,20:42:01,1,38037
6627,pitstop_SShneju2,00:00:28.542,455444,20:45:39,1,38041
6628,pitstop_MO8UoDbW,00:00:29.513,455514,20:56:20,1,38045
6629,pitstop_QfleCFYF,00:00:28.779,455583,21:05:14,1,38049
6630,pitstop_iXf9C3QY,00:00:29.922,455658,21:25:29,1,38053
6631,pitstop_yrWdkuNM,00:00:30.242,455720,21:23:46,1,38056
6632,pitstop_prcxKgP3,00:00:29.31,455783,21:25:50,1,38059
6633,pitstop_X7b9njlz,00:00:31.183,455822,20:44:23,1,38062
6634,pitstop_qMrbkqTP,00:00:28.86,455914,21:36:55,1,38066
6635,pitstop_WeYQCTaR,00:00:30.234,455975,21:35:11,1,38069
6636,pitstop_GfwsgAo6,00:00:28.931,456019,21:04:28,1,38071
6637,pitstop_KAWAQnYq,00:00:28.767,456095,21:30:02,1,38074
6638,pitstop_Jlem0nyw,00:00:29.517,456132,20:46:12,1,38076
6639,pitstop_QYPudKUm,00:00:29.978,456196,20:47:51,1,38080
6640,pitstop_ctp9QreQ,00:00:30.561,456212,21:17:29,2,38080
6641,pitstop_yb8zFA1H,00:00:24.34,456218,21:28:41,3,38080
6642,pitstop_d1DVItVr,00:00:29.912,456256,20:42:40,1,38084
6643,pitstop_J9JVe0yA,00:00:29.464,456278,21:22:59,2,38084
6644,pitstop_2IT7VecM,00:00:29.408,456329,21:04:30,1,38086
6645,pitstop_F5qwm1A7,00:00:30.711,456339,21:23:01,2,38086
6646,pitstop_hZFmEICm,00:00:29.324,456351,21:44:52,3,38086
6647,pitstop_TFLDys0R,00:00:30.477,456366,20:21:50,1,38088
6648,pitstop_XYTFaBMZ,00:00:34.022,456408,21:39:51,2,38088
6649,pitstop_phgIX7rq,00:00:29.551,456440,14:36:51,1,38094
6650,pitstop_9mUEtXSC,00:00:29.794,456494,14:33:30,1,38098
6651,pitstop_pdmxnLSl,00:00:29.798,456551,14:35:13,1,38102
6652,pitstop_wA5QdM0i,00:00:29.531,456612,14:43:40,1,38106
6653,pitstop_2CF2GDZQ,00:00:29.37,456693,15:24:48,1,38110
6654,pitstop_ijsNZrkR,00:00:37.446,456743,15:18:49,1,38112
6655,pitstop_1wxfJI1Y,00:00:30.397,456768,14:30:35,1,38114
6656,pitstop_hbAacU1V,00:00:29.904,456823,14:28:59,1,38118
6657,pitstop_ZzKfhTUg,00:00:30.642,456879,14:30:40,1,38122
6658,pitstop_V0KFA4O1,00:00:29.924,456936,14:34:04,1,38126
6659,pitstop_BhFsrhOV,00:00:30.469,456987,14:27:27,1,38130
6660,pitstop_e99lztk9,00:00:30.625,457069,15:12:47,1,38134
6661,pitstop_oXlGczEl,00:00:30.051,457098,14:32:34,1,38136
6662,pitstop_oXkIbzXO,00:00:30.146,457124,15:16:36,2,38136
6663,pitstop_lSMatbTz,00:00:30.348,457147,14:22:23,1,38140
6664,pitstop_AxWpcSIU,00:00:29.266,457202,14:25:54,1,38142
6665,pitstop_01RedalL,00:00:29.636,457259,14:32:55,1,38144
6666,pitstop_qlR9IPWa,00:00:30.021,457332,15:08:28,1,38146
6667,pitstop_M6H98dpo,00:00:29.912,457362,14:31:18,1,38148
6668,pitstop_DPgdQoZ1,00:00:29.418,457412,14:18:54,1,38152
6669,pitstop_x75voT7h,00:00:22.614,457438,14:54:41,1,38154
6670,pitstop_2KOdpIiY,00:00:22.777,457493,14:53:12,1,38158
6671,pitstop_cDRGZSXd,00:00:28.789,457547,14:50:08,1,38162
6672,pitstop_4AMOyDyV,00:00:22.864,457605,14:53:24,1,38166
6673,pitstop_ncQkfJNu,00:00:22.781,457653,14:43:53,1,38168
6674,pitstop_Wj5LG3Di,00:00:22.748,457718,14:58:49,1,38172
6675,pitstop_l6tzQBFH,00:00:23.635,457772,14:55:30,1,38176
6676,pitstop_1N6uLB6D,00:00:23.692,457833,15:03:29,1,38180
6677,pitstop_258w3o6k,00:00:23.316,457886,14:58:45,1,38184
6678,pitstop_deyrzNb7,00:00:23.477,457948,15:08:30,1,38188
6679,pitstop_2umhPFj6,00:00:23.376,457999,15:03:37,1,38191
6680,pitstop_uZw75nRy,00:00:23.244,458030,14:23:11,1,38195
6681,pitstop_jlOJkH95,00:00:23.11,458106,15:02:08,1,38197
6682,pitstop_6wZjWnOH,00:00:27.454,458159,14:58:57,1,38201
6683,pitstop_d4egNlYI,00:00:23.159,458209,14:54:14,1,38203
6684,pitstop_T4S6LlJp,00:00:23.66,458243,14:20:51,1,38205
6685,pitstop_P5rOjon1,00:00:23.647,458277,15:18:43,2,38205
6686,pitstop_jhkzvRhz,00:00:23.657,458306,14:39:30,1,38207
6687,pitstop_Ag1SmWRo,00:00:29.804,458331,15:20:25,2,38207
6688,pitstop_fbyP3oQ0,00:00:38.891,458350,14:20:44,1,38210
6689,pitstop_07DzSchs,00:00:26.672,458381,15:13:39,2,38210
6690,pitstop_lmMR6aTc,00:00:23.555,458416,15:05:33,1,38213
6691,pitstop_WG4yVNxy,00:00:29.007,458426,14:17:48,1,38215
6692,pitstop_hMm00yY5,00:00:23.714,458455,13:49:44,1,38218
6693,pitstop_axT0h3fz,00:00:23.446,458515,13:51:28,1,38222
6694,pitstop_8n0sOWZb,00:00:23.693,458561,13:32:38,1,38224
6695,pitstop_ajEoP0dQ,00:00:23.915,458587,14:16:27,2,38224
6696,pitstop_evkLkT1U,00:00:24.449,458635,13:58:25,1,38228
6697,pitstop_FUVUabr3,00:00:23.478,458691,13:53:07,1,38232
6698,pitstop_PaJKfzF3,00:00:24.681,458750,13:53:40,1,38236
6699,pitstop_I6Xts3Z8,00:00:29.319,458810,13:55:25,1,38240
6700,pitstop_RmOKBI2j,00:00:25.723,458869,13:57:18,1,38243
6701,pitstop_oqBDJSxU,00:00:23.819,458930,14:00:53,1,38247
6702,pitstop_ewVfh0IO,00:00:23.94,458989,14:06:07,1,38249
6703,pitstop_fXidDxRf,00:00:24.065,459025,13:31:16,1,38251
6704,pitstop_Aio3xvKR,00:00:24.195,459055,14:23:09,2,38251
6705,pitstop_6dYaQoVY,00:00:23.865,459081,13:31:19,1,38253
6706,pitstop_lcj43dEk,00:00:24.219,459107,14:16:33,2,38253
6707,pitstop_Me3uBdcM,00:00:23.686,459137,13:31:11,1,38255
6708,pitstop_kz6HM8Kn,00:00:23.715,459156,14:04:26,2,38255
6709,pitstop_fCT9m2NT,00:00:41.048,459184,13:15:34,1,38257
6710,pitstop_vO5T2xV4,00:00:18.61,459188,13:23:02,2,38257
6711,pitstop_jtXPEkez,00:00:24.296,459221,14:20:52,3,38257
6712,pitstop_uaALcFa9,00:00:34.812,459239,13:15:33,1,38259
6713,pitstop_RdZXyXLc,00:00:35.104,459285,13:15:46,1,38267
6714,pitstop_Z5twgBjD,00:00:24.534,459315,13:52:07,1,38273
6715,pitstop_o9lLP2vZ,00:00:23.723,459382,14:05:48,1,38277
6716,pitstop_y3rv1017,00:00:22.175,459423,13:31:00,1,38280
6717,pitstop_5sDdaLJ7,00:00:22.088,459458,14:19:35,2,38280
6718,pitstop_EzQtPibw,00:00:22.658,459501,13:36:37,1,38284
6719,pitstop_5AQgPm1d,00:00:21.777,459531,14:18:25,2,38284
6720,pitstop_yuWMa5YO,00:00:22.017,459575,13:36:57,1,38288
6721,pitstop_g9EQJYC6,00:00:22.269,459643,13:28:21,1,38292
6722,pitstop_JGaNFH1O,00:00:22.399,459679,14:18:42,2,38292
6723,pitstop_CM4b03Kg,00:00:22.105,459717,13:28:30,1,38296
6724,pitstop_5SMCWvGC,00:00:23.887,459754,14:20:17,2,38296
6725,pitstop_pKciGSeq,00:00:22.512,459768,14:40:33,3,38296
6726,pitstop_0qTalt06,00:00:23.037,459791,13:30:08,1,38300
6727,pitstop_lvxEMKqJ,00:00:22.588,459864,13:31:39,1,38304
6728,pitstop_leoRRUKr,00:00:22.174,459935,13:30:25,1,38308
6729,pitstop_DCe7drX7,00:00:31.406,460009,13:36:10,1,38310
6730,pitstop_TpWUe9nh,00:00:22.57,460070,13:20:36,1,38314
6731,pitstop_RHJF9IQm,00:00:23.055,460091,13:50:29,2,38314
6732,pitstop_6pQV0CKV,00:00:27.806,460136,13:14:32,1,38316
6733,pitstop_B5tu5W2X,00:00:22.756,460165,13:56:33,2,38316
6734,pitstop_RixFc9eL,00:00:24.451,460216,13:27:33,1,38319
6735,pitstop_OlfRazeu,00:00:23.371,460229,13:46:14,2,38319
6736,pitstop_xsqAu423,00:00:22.732,460287,13:29:04,1,38321
6737,pitstop_Axr50k5Q,00:00:22.055,460347,13:14:35,1,38323
6738,pitstop_133EAULS,00:00:23.553,460370,13:47:35,2,38323
6739,pitstop_2WeGH6nI,00:00:22.39,460460,14:15:14,1,38326
6740,pitstop_SUetdMlV,00:00:22.733,460531,14:16:47,1,38328
6741,pitstop_cRp4rdBl,00:00:23.426,460547,14:40:00,2,38328
6742,pitstop_cE9ROchd,00:00:22.022,460568,13:29:44,1,38330
6743,pitstop_h4q8P8bb,00:00:23.755,460650,13:56:04,1,38334
6744,pitstop_K4bixufp,00:00:22.66,460671,13:28:40,1,38337
6745,pitstop_AylQBt3g,00:00:22.641,460715,15:36:57,1,38344
6746,pitstop_g0w9eLo6,00:00:23.432,460805,15:56:38,1,38348
6747,pitstop_NygeCn9P,00:00:22.766,460875,15:51:53,1,38352
6748,pitstop_eXSnLs8R,00:00:23.3,460957,16:01:41,1,38356
6749,pitstop_yDOgG1MU,00:00:22.955,461010,15:35:50,1,38360
6750,pitstop_rfAc97d8,00:00:22.727,461051,16:26:17,2,38360
6751,pitstop_C5FcOcDn,00:00:22.551,461093,15:47:00,1,38364
6752,pitstop_7gxdS9u4,00:00:22.683,461119,16:19:07,2,38364
6753,pitstop_Xf37SgmP,00:00:23.593,461175,15:57:04,1,38368
6754,pitstop_nNfyLNTO,00:00:23.403,461246,15:53:30,1,38372
6755,pitstop_7ngf6dIA,00:00:23.115,461329,16:04:39,1,38376
6756,pitstop_PbAhwpHy,00:00:23.505,461400,16:02:25,1,38379
6757,pitstop_q1O59thk,00:00:23.422,461482,16:15:11,1,38382
6758,pitstop_HkMyOJSO,00:00:23.939,461529,15:45:06,1,38384
6759,pitstop_gAA5rqnx,00:00:23.77,461552,16:14:02,2,38384
6760,pitstop_GWARCUgv,00:00:23.757,461597,15:41:18,1,38386
6761,pitstop_3YPVHb21,00:00:22.618,461676,15:49:08,1,38390
6762,pitstop_oV1a1s21,00:00:27.226,461759,16:03:50,1,38392
6763,pitstop_UJ4mDqjs,00:00:31.198,461776,16:25:23,2,38392
6764,pitstop_0ryucb65,00:00:23.273,461807,15:33:56,1,38395
6765,pitstop_iqY6BwII,00:00:33.753,461877,15:32:38,1,38398
6766,pitstop_KKpuni1M,00:00:23.046,461916,16:22:00,2,38398
6767,pitstop_N3ciU3rF,00:00:24.608,461949,15:35:13,1,38400
6768,pitstop_RS4GUsX5,00:00:24.283,461997,16:35:55,2,38400
6769,pitstop_07I9RoKl,00:00:23.377,462054,15:36:28,1,38405
6770,pitstop_vKbQvXLL,00:00:21.283,462066,17:29:33,1,38409
6771,pitstop_rvob0C3z,00:00:22.63,462132,17:44:11,1,38413
6772,pitstop_HK3InZk3,00:00:21.057,462192,17:47:44,1,38417
6773,pitstop_w08NWnZG,00:00:21.061,462266,18:15:29,1,38421
6774,pitstop_GHQenISL,00:00:21.6,462307,17:45:52,1,38425
6775,pitstop_0C5QxmtM,00:00:21.289,462331,18:27:52,2,38425
6776,pitstop_XN6cztYM,00:00:21.964,462386,18:23:10,1,38429
6777,pitstop_Irrfyjgk,00:00:21.828,462413,17:29:43,1,38432
6778,pitstop_FfZMyeUR,00:00:22.112,462490,18:04:04,1,38436
6779,pitstop_HVKrXjWN,00:00:22.354,462528,17:29:48,1,38439
6780,pitstop_r1hzHmTH,00:00:21.587,462619,18:30:42,1,38443
6781,pitstop_aaj8aFkH,00:00:21.726,462661,18:06:10,1,38446
6782,pitstop_LAD3nSCq,00:00:41.012,462691,17:16:20,1,38449
6783,pitstop_7hTjPDKf,00:00:22.189,462785,18:29:11,1,38451
6784,pitstop_q4HECrbt,00:00:22.317,462835,18:20:34,1,38453
6785,pitstop_bgXk3k2X,00:00:22.755,462890,18:20:39,1,38455
6786,pitstop_cjuBSa4K,00:00:22.493,462939,18:09:35,1,38457
6787,pitstop_TieCmKtL,00:00:21.979,462975,17:49:58,1,38459
6788,pitstop_JaJpHbop,00:00:22.014,463065,16:47:33,1,38474
6789,pitstop_v6BQtXar,00:00:21.515,463118,16:35:52,1,38478
6790,pitstop_aQnY9oQn,00:00:21.157,463189,16:50:47,1,38482
6791,pitstop_YywwFIeB,00:00:21.995,463239,16:34:28,1,38486
6792,pitstop_Xh5M4Xtl,00:00:22.306,463314,16:55:26,1,38490
6793,pitstop_IQPFteRw,00:00:22.388,463361,16:34:47,1,38494
6794,pitstop_H9U0Z8c1,00:00:21.588,463421,16:33:19,1,38498
6795,pitstop_fmiKudPi,00:00:23.299,463479,16:31:50,1,38501
6796,pitstop_wAFDffDZ,00:00:22.471,463554,16:54:21,1,38505
6797,pitstop_akaxtfzE,00:00:22.086,463611,16:52:54,1,38507
6798,pitstop_iSxs2o3L,00:00:21.269,463681,17:09:14,1,38510
6799,pitstop_8967ukz4,00:00:21.627,463717,16:36:25,1,38512
6800,pitstop_AjHxsRb4,00:00:23.234,463775,16:33:28,1,38516
6801,pitstop_q31tRJiY,00:00:21.78,463836,16:34:57,1,38520
6802,pitstop_CVsJTIj3,00:00:27.172,463908,16:54:58,1,38523
6803,pitstop_7NZhCWEd,00:00:21.689,463966,16:53:46,1,38526
6804,pitstop_ULoSxMcC,00:00:21.543,463982,17:18:18,2,38526
6805,pitstop_HD8kfFyN,00:00:32.997,463998,16:15:28,1,38528
6806,pitstop_7N66aduJ,00:00:22.343,464025,16:58:10,2,38528
6807,pitstop_5kKBoj9J,00:00:21.889,464041,17:22:42,3,38528
6808,pitstop_uIkZFt4H,00:00:29.981,464068,16:36:19,1,38530
6809,pitstop_0uSxgDGT,00:00:33.027,464086,16:15:30,1,38534
6810,pitstop_64DEuk6I,00:00:24.255,464138,18:34:41,1,38539
6811,pitstop_fCek4xtv,00:00:24.324,464159,19:08:53,2,38539
6812,pitstop_we9LRcjx,00:00:24.865,464197,18:33:08,1,38543
6813,pitstop_XoAvhhxR,00:00:24.433,464222,19:13:58,2,38543
6814,pitstop_9q9Cemrj,00:00:24.518,464258,18:34:36,1,38547
6815,pitstop_iqRRrvMk,00:00:24.358,464281,19:11:54,2,38547
6816,pitstop_35EJyTJW,00:00:24.199,464316,18:31:32,1,38551
6817,pitstop_qYzitExc,00:00:26.729,464337,19:05:59,2,38551
6818,pitstop_brJV77OP,00:00:24.228,464379,18:36:18,1,38555
6819,pitstop_u546455B,00:00:24.212,464400,19:10:26,2,38555
6820,pitstop_SkICcB0S,00:00:34.193,464403,19:15:58,3,38555
6821,pitstop_O36cG9uY,00:00:24.175,464435,18:30:09,1,38559
6822,pitstop_aBlJ7mFG,00:00:24.717,464459,19:09:37,2,38559
6823,pitstop_VpUXCETU,00:00:25.647,464494,18:28:25,1,38563
6824,pitstop_QyxzYXEe,00:00:25.621,464518,19:08:04,2,38563
6825,pitstop_UC8dvk7E,00:00:27.557,464554,18:28:32,1,38567
6826,pitstop_vSuU0rq5,00:00:24.484,464584,19:17:58,2,38567
6827,pitstop_qUxeAyum,00:00:25.659,464613,18:28:33,1,38570
6828,pitstop_gOxREE8B,00:00:24.842,464629,18:55:06,2,38570
6829,pitstop_2vxDMF06,00:00:27.136,464671,18:26:49,1,38573
6830,pitstop_sGa5LDZd,00:00:26.798,464696,19:08:18,2,38573
6831,pitstop_8XuWNnbk,00:00:27.725,464738,18:40:11,1,38576
6832,pitstop_71AfS1RK,00:00:24.88,464762,19:19:55,2,38576
6833,pitstop_77mdBOJp,00:00:26.508,464792,18:33:44,1,38578
6834,pitstop_jiRoCXc1,00:00:30.761,464818,19:16:45,2,38578
6835,pitstop_WrMkfO4N,00:00:24.948,464848,18:30:10,1,38581
6836,pitstop_H9Updl5q,00:00:25.982,464876,19:16:47,2,38581
6837,pitstop_EwBV7oGc,00:00:34.338,464898,18:15:42,1,38585
6838,pitstop_l2yX6bkZ,00:00:26.6,464920,18:52:28,2,38585
6839,pitstop_STjPQ54B,00:00:24.633,464966,18:33:46,1,38587
6840,pitstop_ELCvxmB2,00:00:24.912,464980,18:57:17,2,38587
6841,pitstop_HbXqJnyB,00:00:24.667,465022,18:32:04,1,38589
6842,pitstop_wlgHARJ8,00:00:24.313,465038,18:59:03,2,38589
6843,pitstop_4aViFfEM,00:00:25.498,465079,18:33:19,1,38591
6844,pitstop_jiieUueq,00:00:25.253,465099,19:06:16,2,38591
6845,pitstop_RYii6sW0,00:00:25.676,465145,18:53:09,1,38593
6846,pitstop_81C8WV4B,00:00:45.543,465180,18:20:43,1,38596
6847,pitstop_fJGxehHE,00:00:25.034,465200,18:54:12,2,38596
6848,pitstop_h3poPVOo,00:00:24.985,465216,19:20:46,3,38596
6849,pitstop_DT6VYDHv,00:00:32.082,465233,18:15:49,1,38600
6850,pitstop_uKmj0k1P,00:00:22.644,465273,14:50:01,1,38604
6851,pitstop_OpaJhf4B,00:00:23.597,465287,15:13:05,2,38604
6852,pitstop_ZPZqNyLn,00:00:22.196,465331,14:48:27,1,38608
6853,pitstop_Xu9ZDnil,00:00:24.083,465346,15:13:10,2,38608
6854,pitstop_KLwPMroI,00:00:22.749,465387,14:43:39,1,38612
6855,pitstop_W87HwpVY,00:00:22.316,465404,15:11:41,2,38612
6856,pitstop_erZP90MK,00:00:23.223,465445,14:42:01,1,38616
6857,pitstop_sWW82igE,00:00:22.365,465462,15:10:12,2,38616
6858,pitstop_uuHhnsXR,00:00:22.921,465509,14:50:21,1,38620
6859,pitstop_e7V9nHKM,00:00:24.227,465529,15:23:18,2,38620
6860,pitstop_Wwm5nFMY,00:00:22.301,465565,14:45:31,1,38624
6861,pitstop_f7mhBnJ5,00:00:22.722,465585,15:18:48,2,38624
6862,pitstop_8wPdq4XX,00:00:22.408,465599,15:41:53,3,38624
6863,pitstop_JnKNnNeZ,00:00:23.506,465623,14:44:01,1,38628
6864,pitstop_tvOnhRZu,00:00:23.733,465683,14:47:27,1,38632
6865,pitstop_3gOu28aD,00:00:23.888,465745,14:55:54,1,38635
6866,pitstop_Ly393fWb,00:00:23.215,465796,14:46:02,1,38638
6867,pitstop_HkZqYhxG,00:00:23.261,465840,14:27:26,1,38639
6868,pitstop_AxU87qNo,00:00:23.52,465867,15:12:56,2,38639
6869,pitstop_bsKJwPqE,00:00:23.466,465909,14:47:41,1,38642
6870,pitstop_eZl3fIC2,00:00:23.515,465933,15:27:57,2,38642
6871,pitstop_dDsibKl5,00:00:23.964,465954,14:29:10,1,38644
6872,pitstop_4js3mSSD,00:00:23.383,465978,15:09:45,2,38644
6873,pitstop_KjuK0kKe,00:00:45.878,466003,14:15:38,1,38647
6874,pitstop_MRRpYUTO,00:00:22.532,466038,15:14:58,2,38647
6875,pitstop_dcTTG1Ze,00:00:25.184,466066,14:25:51,1,38650
6876,pitstop_7WGfqkZv,00:00:25.137,466089,15:04:51,2,38650
6877,pitstop_WtinNlXV,00:00:24.332,466136,14:51:29,1,38651
6878,pitstop_b3F8IHZi,00:00:23.965,466163,15:37:27,2,38651
6879,pitstop_JiEeWMJH,00:00:32.627,466195,14:58:30,1,38653
6880,pitstop_IMZ8QuIr,00:00:50.738,466225,14:15:45,1,38655
6881,pitstop_TXyERYUp,00:00:33.638,466241,14:43:26,2,38655
6882,pitstop_bKvPSbWa,00:00:22.524,466258,15:12:20,3,38655
6883,pitstop_qjWwQFs2,00:00:17.257,466283,14:25:49,1,38658
6884,pitstop_cqFcOjXH,00:00:26.05,466301,14:56:18,2,38658
6885,pitstop_3dJpHwsa,00:00:43.206,466306,15:04:57,3,38658
6886,pitstop_KJTMLIF0,00:00:24.107,466330,14:32:24,1,38661
6887,pitstop_xQsK5mMh,00:00:20.006,466350,16:35:24,1,38665
6888,pitstop_OFukYeaV,00:00:19.993,466405,16:37:17,1,38669
6889,pitstop_A3Utvqtg,00:00:19.981,466457,16:33:45,1,38673
6890,pitstop_V3MFF2Q6,00:00:20.973,466514,16:39:16,1,38677
6891,pitstop_dSFqrfYv,00:00:20.382,466588,17:14:53,1,38681
6892,pitstop_KtDlluFg,00:00:19.857,466601,17:39:16,2,38681
6893,pitstop_KY2niyDr,00:00:20.939,466617,16:32:13,1,38684
6894,pitstop_6oaMRTJz,00:00:19.755,466673,16:35:58,1,38688
6895,pitstop_ud0mF5Zk,00:00:19.819,466723,16:30:25,1,38691
6896,pitstop_xwfI9X0g,00:00:22.08,466753,17:25:02,2,38691
6897,pitstop_4FCTWWpg,00:00:23.099,466778,16:32:27,1,38695
6898,pitstop_ca6en3Ib,00:00:21.401,466826,16:25:08,1,38697
6899,pitstop_4YXzmcQN,00:00:20.72,466882,16:36:16,1,38699
6900,pitstop_XhKSStE7,00:00:20.776,466929,16:27:02,1,38702
6901,pitstop_wPPZ9FZc,00:00:20.118,466982,16:26:55,1,38706
6902,pitstop_7RmDLOUG,00:00:20.859,467014,17:26:07,2,38706
6903,pitstop_GUOqlA0g,00:00:21.325,467035,16:28:49,1,38709
6904,pitstop_O0oxuvJV,00:00:20.87,467061,17:16:30,2,38709
6905,pitstop_XI59Xe7G,00:00:20.475,467103,17:00:30,1,38711
6906,pitstop_PRxbyfSp,00:00:20.751,467116,17:24:45,2,38711
